Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
M10mPF,Semi,TAYLOR Leon,GBR,13,3,1.9,9,BOOTHROYD Sydney,GBR
M10mPF,Semi,TAYLOR Leon,GBR,13,3,1.9,8.5,BOUSSARD Michel,FRA
M10mPF,Semi,TAYLOR Leon,GBR,13,3,1.9,8.5,WANG Facheng,CHN
M10mPF,Semi,TAYLOR Leon,GBR,13,3,1.9,8,BARNETT Madeleine,AUS
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,8,CALDERON Felix,PUR
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,8,BOYS Beverley,CAN
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,8,ZAITSEV Oleg,RUS
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,8.5,BOOTHROYD Sydney,GBR
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,7.5,BOUSSARD Michel,FRA
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,8.5,WANG Facheng,CHN
M10mPF,Semi,TAYLOR Leon,GBR,13,4,2,8,BARNETT Madeleine,AUS
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,9,HOOD Robin,NZL
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,8,BURK Hans-Peter,GER
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,8.5,LINDBERG Mathz,SWE
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,8,McFARLAND Steve,USA
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,8.5,MENA Jesus,MEX
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,8.5,STEWART Anthea,ZIM
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,1,1.6,8.5,CRUZ Julia,ESP
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,7.5,HOOD Robin,NZL
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,7.5,BURK Hans-Peter,GER
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,8.5,LINDBERG Mathz,SWE
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,8,McFARLAND Steve,USA
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,8.5,MENA Jesus,MEX
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,8,STEWART Anthea,ZIM
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,2,2,8.5,CRUZ Julia,ESP
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,8,CALDERON Felix,PUR
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,7.5,BOYS Beverley,CAN
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,7.5,ZAITSEV Oleg,RUS
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,7,BOOTHROYD Sydney,GBR
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,7,BOUSSARD Michel,FRA
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,7.5,WANG Facheng,CHN
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,3,2.1,7,BARNETT Madeleine,AUS
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,8,CALDERON Felix,PUR
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,8,BOYS Beverley,CAN
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,8.5,ZAITSEV Oleg,RUS
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,9,BOOTHROYD Sydney,GBR
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,8,BOUSSARD Michel,FRA
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,8.5,WANG Facheng,CHN
M10mPF,Semi,GUERRA Jose-Antonio,CUB,14,4,1.9,8,BARNETT Madeleine,AUS
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,8.5,HOOD Robin,NZL
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,8.5,BURK Hans-Peter,GER
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,8,LINDBERG Mathz,SWE
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,7.5,McFARLAND Steve,USA
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,8,MENA Jesus,MEX
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,7.5,STEWART Anthea,ZIM
M10mPF,Semi,HEMPEL Jan,GER,15,1,1.6,8,CRUZ Julia,ESP
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,8.5,HOOD Robin,NZL
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,9,BURK Hans-Peter,GER
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,9,LINDBERG Mathz,SWE
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,8.5,McFARLAND Steve,USA
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,8,MENA Jesus,MEX
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,8,STEWART Anthea,ZIM
M10mPF,Semi,HEMPEL Jan,GER,15,2,2,8,CRUZ Julia,ESP
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,8,CALDERON Felix,PUR
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,9,BOYS Beverley,CAN
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,8,ZAITSEV Oleg,RUS
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,7.5,BOOTHROYD Sydney,GBR
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,8,BOUSSARD Michel,FRA
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,8,WANG Facheng,CHN
M10mPF,Semi,HEMPEL Jan,GER,15,3,1.9,7.5,BARNETT Madeleine,AUS
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,7,CALDERON Felix,PUR
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,8,BOYS Beverley,CAN
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,7,ZAITSEV Oleg,RUS
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,8,BOOTHROYD Sydney,GBR
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,7.5,BOUSSARD Michel,FRA
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,7.5,WANG Facheng,CHN
M10mPF,Semi,HEMPEL Jan,GER,15,4,2.1,8,BARNETT Madeleine,AUS
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,7.5,HOOD Robin,NZL
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,7,BURK Hans-Peter,GER
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,7,LINDBERG Mathz,SWE
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,7.5,McFARLAND Steve,USA
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,6.5,MENA Jesus,MEX
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,7.5,STEWART Anthea,ZIM
M10mPF,Semi,PAK Yong-Ryong,PRK,16,1,1.9,7.5,CRUZ Julia,ESP
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,8.5,HOOD Robin,NZL
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,8,BURK Hans-Peter,GER
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,8,LINDBERG Mathz,SWE
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,8,McFARLAND Steve,USA
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,8,MENA Jesus,MEX
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,9,STEWART Anthea,ZIM
M10mPF,Semi,PAK Yong-Ryong,PRK,16,2,1.8,8.5,CRUZ Julia,ESP
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,8.5,CALDERON Felix,PUR
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,9,BOYS Beverley,CAN
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,8.5,ZAITSEV Oleg,RUS
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,8,BOOTHROYD Sydney,GBR
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,8.5,BOUSSARD Michel,FRA
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,8.5,WANG Facheng,CHN
M10mPF,Semi,PAK Yong-Ryong,PRK,16,3,1.9,8.5,BARNETT Madeleine,AUS
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,7.5,CALDERON Felix,PUR
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,8,BOYS Beverley,CAN
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,8.5,ZAITSEV Oleg,RUS
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,8,BOOTHROYD Sydney,GBR
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,8,BOUSSARD Michel,FRA
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,8,WANG Facheng,CHN
M10mPF,Semi,PAK Yong-Ryong,PRK,16,4,2,7.5,BARNETT Madeleine,AUS
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,8,HOOD Robin,NZL
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,8,BURK Hans-Peter,GER
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,8,LINDBERG Mathz,SWE
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,8.5,McFARLAND Steve,USA
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,8,MENA Jesus,MEX
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,7.5,STEWART Anthea,ZIM
M10mPF,Semi,KALEC Christopher,CAN,17,1,1.5,8,CRUZ Julia,ESP
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7.5,HOOD Robin,NZL
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7.5,BURK Hans-Peter,GER
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7,LINDBERG Mathz,SWE
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7.5,McFARLAND Steve,USA
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7,MENA Jesus,MEX
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7.5,STEWART Anthea,ZIM
M10mPF,Semi,KALEC Christopher,CAN,17,2,2.1,7.5,CRUZ Julia,ESP
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,7,CALDERON Felix,PUR
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,7.5,BOYS Beverley,CAN
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,8,ZAITSEV Oleg,RUS
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,7,BOOTHROYD Sydney,GBR
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,7.5,BOUSSARD Michel,FRA
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,7.5,WANG Facheng,CHN
M10mPF,Semi,KALEC Christopher,CAN,17,3,2,7.5,BARNETT Madeleine,AUS
M10mPF,Semi,KALEC Christopher,CAN,17,4,2,7.5,CALDERON Felix,PUR
M10mPF,Semi,KALEC Christopher,CAN,17,4,2,8,BOYS Beverley,CAN
M10mPF,Semi,KALEC Christopher,CAN,17,4,2,8,ZAITSEV Oleg,RUS
