ydl,next_ydl,season,punter,pq
41,80,2015,B.McManus,-0.45785800717580255
66,91,2015,M.King,0.31219913360380186
61,77,2015,B.Colquitt,0.20308445942362915
73,77,2015,M.King,0.3358452888822507
60,85,2015,M.King,0.3484727903105111
53,89,2015,B.Colquitt,0.2007019123752357
44,80,2015,B.Colquitt,0.20765629070220096
70,60,2015,S.Lechler,0.5881898729129625
60,70,2015,S.Lechler,0.5706036913696502
62,95,2015,P.McAfee,0.8458428985127241
79,63,2015,S.Lechler,0.5550313981356491
57,90,2015,P.McAfee,0.8676654936467676
72,64,2015,P.McAfee,0.8765243656228258
80,83,2015,B.Anger,0.41455953855144023
45,78,2015,J.Schum,-0.319970192911787
86,17,2015,B.Anger,0.4455295374796907
80,61,2015,J.Schum,-0.3317452342312804
85,40,2015,B.Anger,0.3886174963261492
74,81,2015,B.Anger,0.36412722810107345
43,86,2015,J.Schum,-0.329115591411267
78,68,2015,C.Jones,0.02221998568630554
41,87,2015,R.Allen,0.131297797877049
89,45,2015,C.Jones,0.030416505387665955
52,80,2015,R.Allen,0.12909585489671588
71,82,2015,C.Jones,0.02049123225154179
75,87,2015,R.Allen,0.1224503737746096
82,55,2015,C.Jones,0.0391924149693196
81,62,2015,C.Jones,0.03407858058924629
60,87,2015,R.Allen,0.1535543327072081
88,55,2015,C.Jones,0.03776807491639797
45,80,2015,B.Fields,0.7569882315174661
76,81,2015,B.Fields,0.7427440235278402
80,69,2015,B.Fields,0.7634256327475899
44,93,2015,B.Fields,0.7722419230407637
87,72,2015,D.Jones,0.8551389537969835
63,50,2015,B.Fields,0.7764575551288437
55,81,2015,B.Fields,0.7342329003514644
47,84,2015,J.Berry,-0.3521249344568643
66,76,2015,J.Berry,-0.3539864580243355
74,87,2015,M.Scifres,0.5276026366089144
41,74,2015,J.Berry,-0.34887656567784864
67,79,2015,M.Scifres,0.5552611328292041
75,90,2015,J.Berry,-0.3676292022784964
82,76,2015,M.Scifres,0.561504448033019
85,74,2015,M.Scifres,0.5843931207337711
41,93,2015,J.Berry,-0.3297014072876119
42,96,2015,J.Berry,-0.3208514778860806
88,58,2015,M.Scifres,0.6084896070708902
58,95,2015,J.Berry,-0.30744413236954643
73,60,2015,J.Berry,-0.28437624258966304
72,63,2015,K.Huber,0.8463016598341669
44,80,2015,J.Ryan,0.5624838171221986
51,98,2015,K.Huber,0.834565647734243
84,68,2015,J.Ryan,0.5487966743017824
81,69,2015,K.Huber,0.8498424985830975
48,98,2015,K.Huber,0.8596578624023279
87,67,2015,J.Ryan,0.5629205436961615
71,84,2015,K.Huber,0.8727337065327014
78,33,2015,J.Ryan,0.579691667310219
62,71,2015,J.Ryan,0.5340773831932202
74,82,2015,J.Ryan,0.5224713004796966
70,81,2015,B.Pinion,-0.3646227495474384
67,66,2015,B.Pinion,-0.3468308007323048
47,88,2015,B.Wing,-0.12611758108060042
73,66,2015,B.Wing,-0.1232778905109255
72,61,2015,B.Pinion,-0.35502859129877135
78,56,2015,J.Hekker,0.7657540544324284
45,80,2015,J.Hekker,0.7527391510779761
82,60,2015,J.Hekker,0.7385161884905476
53,80,2015,T.Masthay,0.18389208104765034
61,90,2015,J.Hekker,0.7371947988729024
84,65,2015,T.Masthay,0.17781019399719183
39,80,2015,T.Masthay,0.18941555761507362
76,70,2015,T.Masthay,0.17646138634085304
72,75,2015,T.Way,-0.2496899441007476
56,91,2015,T.Way,-0.2384522454689147
74,67,2015,M.Bosher,0.5538288562354147
82,45,2015,T.Way,-0.22361151921416333
70,91,2015,T.Way,-0.24198946118338777
47,82,2015,D.Butler,0.08595766693424682
84,47,2015,J.Berry,-0.2934304498461595
79,60,2015,J.Berry,-0.3057095120771844
44,98,2015,J.Berry,-0.3061014931239714
48,80,2015,D.Butler,0.07899010490780652
57,67,2015,J.Berry,-0.28920508032503345
85,59,2015,D.Butler,0.06972865875752977
54,80,2015,B.Fields,0.7286651390086929
57,70,2015,B.Fields,0.720741835306537
82,74,2015,B.Fields,0.7011790710541591
64,69,2015,M.Bosher,0.5521999668374349
78,63,2015,M.Bosher,0.5400297749360942
96,42,2015,M.Bosher,0.5383481820611714
44,83,2015,B.Fields,0.7204537451877918
37,85,2015,B.Pinion,-0.3636735775950442
75,67,2015,S.Koch,0.7415285816710528
76,86,2015,S.Koch,0.7403808950440319
66,67,2015,B.Pinion,-0.36655249274507506
59,92,2015,S.Koch,0.7683633835362349
80,56,2015,B.Pinion,-0.37450008475904617
52,80,2015,B.Pinion,-0.3789457313164282
75,66,2015,J.Ryan,0.5428663897505981
68,69,2015,B.Nortman,0.2780224095492398
59,83,2015,J.Ryan,0.5412542013571725
60,94,2015,B.Nortman,0.2724003363065588
92,59,2015,J.Ryan,0.5436653580671449
72,63,2015,B.Nortman,0.29330656527203786
78,71,2015,J.Ryan,0.5555113489559019
77,84,2015,B.Nortman,0.28433552864492473
73,70,2015,B.Nortman,0.31311315326916694
62,80,2015,J.Ryan,0.5654148500189351
68,80,2015,J.Ryan,0.5667723945053446
80,67,2015,S.Martin,0.2536459034234043
79,68,2015,S.Martin,0.26209546691118535
57,19,2015,P.O'Donnell,-0.33649828003192145
61,21,2015,P.O'Donnell,-0.42512329273395616
74,66,2015,P.O'Donnell,-0.5060023136779453
44,89,2015,K.Huber,0.8900893023310874
82,49,2015,C.Schmidt,-0.17302183208168534
49,87,2015,K.Huber,0.8878844466186884
98,55,2015,C.Schmidt,-0.18582147158254475
76,36,2015,C.Schmidt,-0.168985378856927
60,78,2015,C.Schmidt,-0.2093466952955618
76,66,2015,C.Schmidt,-0.2093567347881819
56,96,2015,K.Huber,0.8854237629642661
60,74,2015,A.Lee,1.030839936115271
71,66,2015,B.Colquitt,0.19574328551388476
65,85,2015,A.Lee,1.0187977125615693
80,60,2015,B.Colquitt,0.1902432043492413
48,80,2015,A.Lee,1.028879852152932
68,65,2015,B.Colquitt,0.18880509225034525
60,80,2015,A.Lee,1.0148689572664298
79,52,2015,B.Colquitt,0.17779785469013124
75,72,2015,A.Lee,1.0116534649630133
68,70,2015,A.Lee,1.016444217549567
75,60,2015,B.Colquitt,0.1633258350014529
77,60,2015,B.Colquitt,0.1548644730257321
49,90,2015,S.Lechler,0.5547091507158184
50,99,2015,B.Anger,0.38385622500786126
53,83,2015,B.Anger,0.4021018682665291
85,60,2015,S.Lechler,0.5582877817189306
69,75,2015,B.Anger,0.3993023704579967
43,80,2015,S.Lechler,0.5621054165870281
51,80,2015,B.Anger,0.4031658878938609
83,46,2015,B.Anger,0.39435910847379396
36,80,2015,N.Novak,-0.45111685187205663
98,54,2015,D.Colquitt,0.9424120943471875
62,81,2015,D.Colquitt,0.9521492065171498
53,79,2015,J.Locke,0.1835923254015866
86,51,2015,D.Colquitt,0.9530308919470749
71,84,2015,D.Colquitt,0.9431469767054296
82,69,2015,J.Locke,0.17605412440335164
46,94,2015,D.Colquitt,0.9601505061529516
46,73,2015,D.Colquitt,0.9657742243624924
83,57,2015,J.Locke,0.19066535964020392
44,80,2015,J.Locke,0.18913073359328036
43,94,2015,B.Kern,0.6971893876249845
48,79,2015,B.Kern,0.7028832943525872
60,87,2015,M.Darr,-0.33129498845413824
69,93,2015,B.Kern,0.6890445695290797
93,52,2015,M.Darr,-0.31757497194690376
88,27,2015,M.Darr,-0.31036279016267365
72,91,2015,P.McAfee,0.8660950527199652
53,90,2015,P.McAfee,0.8950788299838041
71,74,2015,P.McAfee,0.9000191364487333
56,76,2015,R.Allen,0.16485010260863583
62,90,2015,P.McAfee,0.9026601778374704
83,81,2015,R.Allen,0.1558071262328967
87,72,2015,P.McAfee,0.9169096229448558
63,84,2015,R.Allen,0.189434296777174
77,59,2015,P.McAfee,0.9391998647927041
68,84,2015,R.Allen,0.19971039097578583
64,85,2015,R.Allen,0.21634706871607476
84,63,2015,D.Jones,0.877738048990571
67,96,2015,D.Jones,0.8829281478814719
64,75,2015,B.Wing,-0.12439071317177455
76,79,2015,D.Jones,0.912315944352142
74,80,2015,B.Wing,-0.12443107531702817
57,80,2015,D.Jones,0.9292340685157564
61,66,2015,B.Wing,-0.10371709961915673
57,85,2015,B.Wing,-0.12060157885841158
94,57,2015,B.Wing,-0.11409043514986175
54,90,2015,B.Wing,-0.09936720600530684
73,60,2015,B.Wing,-0.08857222072232422
61,73,2015,B.Wing,-0.09860544808815735
60,87,2015,M.Scifres,0.6132773042215083
40,88,2015,T.Masthay,0.18393846876046213
61,79,2015,T.Masthay,0.18276882460809832
71,84,2015,T.Masthay,0.18340348118579627
49,69,2015,M.Scifres,0.6222744592653645
68,78,2015,T.Masthay,0.2042057281109165
44,80,2015,M.Scifres,0.5949011964795851
78,75,2015,T.Way,-0.21023255155000595
54,91,2015,T.Way,-0.19066908008041603
79,63,2015,T.Way,-0.17795977270105093
60,89,2015,R.Quigley,-0.004487540422932396
81,58,2015,T.Way,-0.17461706426669815
72,76,2015,T.Way,-0.17571534261929414
76,51,2015,T.Way,-0.16338970426886162
48,88,2015,B.Kern,0.7177000050377118
53,86,2015,M.Bosher,0.5303380097837069
65,83,2015,B.Kern,0.7169075111948402
75,78,2015,M.Bosher,0.5312707694456094
69,85,2015,B.Kern,0.725583476341023
50,89,2015,B.Kern,0.7423937155075405
83,61,2015,M.Bosher,0.5472103118657912
50,88,2015,B.Kern,0.7442685440536415
61,80,2015,B.Kern,0.744676185731005
51,87,2015,M.Bosher,0.5497242119617668
79,58,2015,B.Kern,0.7439591182290952
40,99,2015,S.Koch,0.7827593088693736
77,84,2015,D.Butler,0.0745312765144271
71,12,2015,D.Butler,0.10435792239932187
91,49,2015,S.Koch,0.7946315005025405
51,87,2015,S.Koch,0.789356336812148
62,79,2015,S.Koch,0.7888232942295377
76,71,2015,S.Koch,0.7876059837688874
62,76,2015,D.Butler,0.020592880845881244
59,76,2015,C.Schmidt,-0.205781812666955
83,56,2015,B.Anger,0.37577007369662696
58,80,2015,B.Anger,0.37185211135341434
84,73,2015,C.Schmidt,-0.20984016496890998
88,50,2015,B.Anger,0.36965632902458023
80,60,2015,B.Anger,0.363975690757375
78,63,2015,B.Anger,0.36166891622643826
59,97,2015,C.Schmidt,-0.18463404774814296
88,52,2015,B.Anger,0.36087912764506386
68,92,2015,J.Hekker,0.7510932655653516
60,96,2015,J.Hekker,0.7766355307407475
89,51,2015,A.Lee,1.008587847992891
56,91,2015,J.Hekker,0.7979362091860693
88,59,2015,A.Lee,1.0025185944997819
43,88,2015,A.Lee,1.0067939594392623
53,88,2015,A.Lee,1.0021929669517526
53,80,2015,A.Lee,1.003682077279828
75,79,2015,J.Hekker,0.8075949931675457
61,55,2015,J.Hekker,0.8236107271951245
44,80,2015,B.Wing,-0.10531079650301924
63,71,2015,B.Wing,-0.11565896625530932
53,79,2015,C.Jones,0.04103594154976783
79,72,2015,B.Wing,-0.12280897117962412
59,75,2015,C.Jones,0.03421052247079192
46,80,2015,B.Wing,-0.10662170221881678
60,88,2015,S.Lechler,0.5480653650057247
83,72,2015,S.Lechler,0.5588463924716668
63,90,2015,M.Darr,-0.34617302553210033
83,50,2015,S.Lechler,0.5773380521506885
83,45,2015,S.Lechler,0.5636653735591645
79,83,2015,S.Lechler,0.5427719947305638
74,74,2015,S.Lechler,0.5716672988478956
41,75,2015,M.Darr,-0.32447201836590106
86,74,2015,S.Lechler,0.5801539063189013
72,76,2015,M.Darr,-0.34188886497710164
61,80,2015,S.Lechler,0.6056640687035543
65,82,2015,M.Darr,-0.3287323590148801
73,63,2015,M.Darr,-0.3162860072436555
52,83,2015,S.Martin,0.27052696277751137
80,52,2015,S.Martin,0.2675477642940218
72,78,2015,S.Martin,0.254060627587347
89,53,2015,S.Martin,0.26715301153876
72,79,2015,S.Martin,0.267706557679935
75,66,2015,J.Locke,0.17731035619050875
77,76,2015,S.Martin,0.28218852470689204
51,89,2015,J.Locke,0.17752594796488388
79,81,2015,T.Morstead,0.8371161959067989
74,80,2015,P.McAfee,0.9282578495860361
54,68,2015,T.Morstead,0.8616241535662359
59,78,2015,P.McAfee,0.943708380659392
58,90,2015,P.McAfee,0.9368182028428189
62,95,2015,T.Morstead,0.8355423020792101
57,80,2015,P.McAfee,0.9463757173166066
76,72,2015,P.McAfee,0.9402629109142466
77,69,2015,T.Morstead,0.8574164001954212
86,82,2015,P.McAfee,0.9468366111630029
74,70,2015,P.McAfee,0.9821758618314899
54,87,2015,T.Morstead,0.861461429571808
71,66,2015,T.Morstead,0.8630788334988845
72,83,2015,T.Morstead,0.8542420745943162
78,61,2015,P.McAfee,0.9827786755835503
63,60,2015,T.Morstead,0.8716226149407286
46,99,2015,P.McAfee,0.9759677127533767
55,95,2015,T.Morstead,0.8435002621243581
96,57,2015,P.McAfee,0.9888014085599496
58,80,2015,T.Morstead,0.8577955421368182
58,83,2015,R.Allen,0.22918114492145036
54,92,2015,R.Allen,0.2320721556027966
84,47,2015,S.Weatherford,0.2407331563374166
71,59,2015,S.Weatherford,0.22578327607547383
86,54,2015,S.Weatherford,0.20992830587597444
58,83,2015,R.Allen,0.24412556952975245
54,68,2015,S.Weatherford,0.208133341742705
76,54,2015,M.Scifres,0.5810519667623819
85,47,2015,M.Scifres,0.5631810926637737
72,63,2015,M.Scifres,0.5480226955390579
75,66,2015,M.Scifres,0.5377780782606095
52,85,2015,M.King,0.3558783424719086
74,49,2015,M.Scifres,0.5361913314246339
47,83,2015,M.King,0.35538801254196056
41,80,2015,M.King,0.34853111151348853
44,80,2015,M.King,0.3350383128829254
66,72,2015,D.Jones,0.923206970357401
49,89,2015,D.Jones,0.9160996446579517
54,89,2015,B.Nortman,0.3156496262934449
51,90,2015,D.Jones,0.9164135104653466
65,71,2015,B.Nortman,0.322911714688927
77,70,2015,D.Jones,0.9196186201924909
46,90,2015,B.Nortman,0.31606390610555724
73,76,2015,D.Jones,0.9248104511948991
51,89,2015,B.Nortman,0.3190768064113075
64,59,2015,J.Berry,-0.30809154817727386
75,79,2015,D.Colquitt,0.9407557567348418
46,97,2015,J.Berry,-0.3305384097636096
91,62,2015,D.Colquitt,0.9561056869445842
83,72,2015,D.Colquitt,0.9689747177600707
77,61,2015,B.Pinion,-0.3830510045074687
66,85,2015,B.Pinion,-0.38446613991562206
50,89,2015,J.Ryan,0.5757425113239584
66,66,2015,B.Pinion,-0.36608353462561716
40,90,2015,B.Pinion,-0.3754912841561925
81,73,2015,B.Pinion,-0.37094815409195925
68,74,2015,J.Ryan,0.5784505958909772
69,84,2015,B.Pinion,-0.34919758610532614
87,55,2015,B.Pinion,-0.3284712543525838
64,90,2015,J.Ryan,0.5786154453466217
84,57,2015,B.Pinion,-0.32473692446036473
53,80,2015,J.Ryan,0.5969272432988789
73,75,2015,B.Pinion,-0.32228132705825013
73,64,2015,T.Way,-0.18191180819033412
65,75,2015,T.Way,-0.18564708671479982
82,72,2015,T.Way,-0.18412085038712359
78,67,2015,J.Schum,-0.32995266159653786
52,88,2015,T.Way,-0.16333530209829822
80,60,2015,J.Schum,-0.32145309138477
69,85,2015,A.Lee,0.9935012402482092
77,66,2015,D.Butler,0.01884328427412859
66,72,2015,D.Butler,0.022707741052101577
86,50,2015,A.Lee,1.0089718905951905
76,71,2015,A.Lee,0.997350457634298
70,48,2015,A.Lee,1.002180907423447
67,78,2015,A.Lee,0.9650310179955001
58,91,2015,A.Lee,0.9677676710474766
86,39,2015,J.Berry,-0.3140878087964656
81,65,2015,J.Berry,-0.33512988324647547
74,50,2015,K.Huber,0.9019341728068858
43,85,2015,J.Berry,-0.3252209084221246
38,95,2015,K.Huber,0.873781940483932
54,83,2015,K.Huber,0.8792479126237543
50,92,2015,K.Huber,0.874945133231544
35,83,2015,J.Berry,-0.327535264748348
56,76,2015,J.Berry,-0.33319802379549063
80,71,2015,S.Martin,0.29931438254276965
72,76,2015,D.Colquitt,0.9854157358126501
80,73,2015,S.Martin,0.3133668545389812
60,79,2015,S.Martin,0.33026468962722544
83,75,2015,S.Martin,0.32901440593599823
56,90,2015,D.Colquitt,0.9919357187709229
46,91,2015,D.Colquitt,0.9991666924784683
85,16,2015,S.Martin,0.3530286637257189
72,67,2015,S.Martin,0.2937288342394808
48,93,2015,D.Colquitt,1.000221891578361
55,77,2015,B.Colquitt,0.14930194750390588
64,83,2015,T.Masthay,0.2120730528094888
65,85,2015,T.Masthay,0.22201287364238365
71,78,2015,T.Masthay,0.23607893742834252
62,80,2015,T.Masthay,0.247870930716209
68,73,2015,T.Masthay,0.25081619479913214
43,90,2015,B.Colquitt,0.14082759002134476
46,96,2015,P.McAfee,1.0004061610400943
88,63,2015,B.Nortman,0.3238107869327151
60,90,2015,P.McAfee,1.0087442264272126
87,56,2015,B.Nortman,0.33731094181405824
53,80,2015,P.McAfee,1.020137485038061
42,92,2015,B.Nortman,0.33917417345145084
44,80,2015,B.Nortman,0.34345013980727007
52,80,2015,P.McAfee,1.0098743709676503
96,29,2015,P.McAfee,0.9988249972651896
86,76,2015,P.McAfee,0.9695608754736158
83,77,2015,B.Nortman,0.33085816537342855
75,57,2015,B.Nortman,0.35777882981797565
73,60,2015,B.Nortman,0.3439717646901516
58,85,2015,M.Darr,-0.3208072274988615
44,91,2015,R.Allen,0.24694185808805705
52,94,2015,R.Allen,0.250868365048887
94,66,2015,M.Darr,-0.3122506495034
61,73,2015,R.Allen,0.264023399540116
71,90,2015,M.Darr,-0.2834163047530157
78,74,2015,R.Allen,0.2555049068871127
83,51,2015,M.Darr,-0.25153308254216017
58,80,2015,M.Darr,-0.25960359273421313
49,88,2015,R.Allen,0.2712818783385102
65,80,2015,M.Darr,-0.25864209654260917
62,89,2015,R.Allen,0.2733620202514953
74,53,2015,J.Locke,0.18296768277852352
48,84,2015,J.Locke,0.16278372108373218
80,80,2015,P.O'Donnell,-0.5037898599523652
65,76,2015,P.O'Donnell,-0.47260155220961636
81,63,2015,P.O'Donnell,-0.4681827308284591
45,87,2015,J.Locke,0.15893455775660323
54,84,2015,P.O'Donnell,-0.46052411721821207
43,88,2015,J.Locke,0.1578853072178296
75,66,2015,P.O'Donnell,-0.45667022373520594
75,60,2015,T.Morstead,0.8531700426540669
66,96,2015,B.Wing,-0.11607350113151318
91,60,2015,B.Wing,-0.08299691904935348
47,80,2015,B.Wing,-0.0678480006559111
82,65,2015,T.Morstead,0.841259459640083
75,32,2015,B.Wing,-0.07696215979641435
60,76,2015,R.Quigley,0.010514064296159704
73,78,2015,R.Quigley,0.006489095553567336
64,93,2015,R.Quigley,0.022221190674478093
80,65,2015,M.King,0.32248839758370557
62,82,2015,M.King,0.3276781231486714
79,69,2015,R.Quigley,0.047688398078116444
68,78,2015,M.King,0.3331399767214459
85,61,2015,M.Scifres,0.5084100005825848
41,97,2015,M.Scifres,0.5139348370823708
92,70,2015,S.Koch,0.7934851559273631
62,77,2015,M.Scifres,0.5243978361660796
65,97,2015,S.Koch,0.8201179878128945
99,38,2015,M.Scifres,0.5215870275437328
76,77,2015,J.Ryan,0.5887801804371642
70,78,2015,C.Jones,0.027494395767141418
76,75,2015,J.Ryan,0.6044003579683398
74,65,2015,C.Jones,0.038952320677681444
68,79,2015,J.Ryan,0.6170268091598458
53,95,2015,C.Jones,0.03698218850547659
66,85,2015,C.Jones,0.053502041807831746
74,79,2015,J.Hekker,0.786053668835723
70,82,2015,B.Pinion,-0.30927881800230084
66,97,2015,J.Hekker,0.8007574080868238
52,70,2015,B.Pinion,-0.2903057761188862
66,89,2015,J.Hekker,0.8307076483488987
86,66,2015,B.Pinion,-0.30943237634598286
71,68,2015,J.Hekker,0.8488456356016084
59,71,2015,B.Pinion,-0.2911367843560602
93,39,2015,B.Pinion,-0.3020574254296039
68,83,2015,J.Hekker,0.8429956681385401
74,92,2015,B.Pinion,-0.3138743968160494
62,98,2015,J.Hekker,0.8549581067670085
95,56,2015,B.Pinion,-0.2747194517986007
53,95,2015,B.Pinion,-0.25943850942943
87,80,2015,J.Hekker,0.8811085640378008
66,73,2015,B.Pinion,-0.2414365526374003
72,85,2015,P.Dawson,-0.42233717026553763
80,49,2015,J.Hekker,0.9152403129882395
48,88,2015,J.Schum,-0.32033272200499613
79,50,2015,J.Schum,-0.31593505221265406
56,83,2015,J.Schum,-0.3308540328188322
71,76,2015,S.Lechler,0.6056420617867818
73,80,2015,S.Lechler,0.6126706140008423
72,77,2015,B.Kern,0.7354031685787632
48,94,2015,S.Lechler,0.6282874269815304
95,54,2015,B.Kern,0.7446310270992121
86,66,2015,B.Kern,0.7518995916218801
48,80,2015,S.Lechler,0.636688872384981
49,90,2015,B.Kern,0.7648885237719635
95,28,2015,S.Lechler,0.6246389323973182
47,89,2015,B.Kern,0.7674162579097948
62,93,2015,B.Kern,0.7672460920105246
79,70,2015,S.Lechler,0.5946043265173174
45,89,2015,S.Lechler,0.6042889035376264
61,80,2015,B.Kern,0.7865460457250651
73,75,2015,S.Lechler,0.6039285067219614
74,72,2015,B.Pinion,-0.2412628479958687
61,50,2015,B.Pinion,-0.2316272152426579
59,84,2015,M.Bosher,0.5503893300034083
42,93,2015,M.Bosher,0.5542126237961562
92,45,2015,B.Pinion,-0.27119714751990487
68,57,2015,M.Bosher,0.5588712106262587
49,89,2015,M.Bosher,0.5343511406661102
54,97,2015,M.Bosher,0.5365737489934643
75,60,2015,B.Pinion,-0.2756862222673086
44,92,2015,M.Bosher,0.5543937185835012
60,76,2015,B.Pinion,-0.2819525239566856
68,76,2015,M.Bosher,0.5582407789678606
53,72,2015,M.Scifres,0.5111900037741733
64,80,2015,P.O'Donnell,-0.4532847290612024
75,58,2015,M.Scifres,0.4918091253020274
50,95,2015,P.O'Donnell,-0.4443915574969746
77,60,2015,M.Scifres,0.47878972142279
49,93,2015,M.Scifres,0.47160756965897843
71,63,2015,A.Lee,0.9786282509062478
85,58,2015,K.Huber,0.8805306428670456
54,80,2015,A.Lee,0.9648403067366219
48,88,2015,K.Huber,0.8798214379773884
79,49,2015,A.Lee,0.9557361271958261
74,91,2015,A.Lee,0.933000977966599
93,58,2015,A.Lee,0.9644637333841275
76,77,2015,A.Lee,0.9740125979977435
71,82,2015,B.Colquitt,0.14347205483293823
78,71,2015,P.McAfee,0.9960396284645091
49,80,2015,B.Colquitt,0.161558333437809
51,88,2015,B.Colquitt,0.15252459126724283
68,77,2015,B.Colquitt,0.15663352013836385
61,74,2015,P.McAfee,1.0037404881299994
74,73,2015,B.Colquitt,0.16328089315079197
68,60,2015,P.McAfee,0.9929812227600533
57,90,2015,P.McAfee,0.9706640409172567
82,80,2015,T.Masthay,0.25116140353422906
76,65,2015,B.Nortman,0.3317758173972561
84,62,2015,T.Masthay,0.2814330423615023
81,52,2015,T.Masthay,0.288146853559542
74,52,2015,T.Masthay,0.27598787926177365
78,65,2015,B.Nortman,0.3311872640315489
42,86,2015,T.Masthay,0.2538810038585593
72,71,2015,T.Masthay,0.24983655970630178
70,72,2015,B.Nortman,0.3334655091631627
56,89,2015,T.Masthay,0.2527453749150721
80,60,2015,B.Nortman,0.33464670215068154
60,74,2015,T.Masthay,0.2622144876158897
75,72,2015,B.Nortman,0.3324865725627782
89,79,2015,B.Nortman,0.34067315961133293
74,56,2015,R.Quigley,0.058649742014614634
42,90,2015,B.Anger,0.35815800083676996
54,91,2015,R.Quigley,0.043460808201663495
97,37,2015,B.Anger,0.3594234226036488
44,85,2015,R.Quigley,0.054999466139618126
40,85,2015,B.Anger,0.3461718793658567
81,50,2015,R.Quigley,0.0511388087041491
44,87,2015,B.Anger,0.3398176299824454
89,43,2015,R.Quigley,0.0372492491786441
72,67,2015,B.Anger,0.33744850717977587
58,90,2015,R.Quigley,0.024374186871551295
45,90,2015,R.Quigley,0.03849392142519498
60,25,2015,R.Quigley,0.04242031224609898
51,92,2015,R.Quigley,-0.03611263676259253
61,94,2015,C.Schmidt,-0.15818407162854817
48,80,2015,M.Darr,-0.2494618215357596
67,85,2015,C.Schmidt,-0.1339774596795642
42,84,2015,M.Darr,-0.2570810080538185
70,70,2015,C.Schmidt,-0.11554107515716429
50,80,2015,M.Darr,-0.2614862675985279
47,89,2015,J.Schum,-0.327213799435386
76,87,2015,B.Wing,-0.12504083812633765
49,80,2015,J.Schum,-0.3219108150479303
53,98,2015,J.Berry,-0.33975075953920914
92,59,2015,M.King,0.34036263017696544
